Indicated damage,Damage level,Damaged wing or rotor,Struck lights,Damaged lights,Damaged other,Size
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",False,False,False,True,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
True,"M?",True,False,False,False,"Small"
